Run,TestName,query,expres,dril
yes,3_MetadataEntryItemBySEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdefg';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;",0_rdzseshn;0_0krj9s6q;0_v28fxppe,"xpath=/* local-name()='metadata' /* local-name()='List1' :metadataProfileId=14136:valueText=abcdefg$xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcdefg,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg,uvwxyz"
yes,4_MetadataEntryItemBySEARCH_TERM_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abc';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;",0_p3eh5k0y;0_rdzseshn;0_0krj9s6q;0_v28fxppe,"xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=14136:valueText=abc abc$xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,uvwxyz$xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg$xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef1,2abcdef$xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=14136:valueText=abcdef$xpath=/* local-name()='metadata' /* local-name()='List1' :metadataProfileId=14136:valueText=abcdefg;xpath=/* local-name()='metadata' /* local-name()='List1' :metadataProfileId=14136:valueText=abcdabc$xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef3,4abcdef,abcdef$xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=14136:valueText=abcdef$xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcdefg,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg,uvwxyz$xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=1uvwxyz,abcdef1"
yes,5_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdef';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Text1']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_rdzseshn;0_0krj9s6q,xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=14136:valueText=abcdef;xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=14136:valueText=abcdef
yes,6_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '0_0krj9s6q';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='IdList1']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_rdzseshn;0_v28fxppe,"xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=14136:valueText=0_p3eh5k0y,0_0krj9s6q;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=14136:valueText=0_p3eh5k0y,0_0krj9s6q,0_rdzseshn"
yes,7_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdef';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Text2']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_0krj9s6q;0_p3eh5k0y;0_rdzseshn;0_v28fxppe,"xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef3,4abcdef,abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=1uvwxyz,abcdef1"
yes,8_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '2abcdef';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Text2']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_p3eh5k0y;0_rdzseshn,"xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef1,2abcdef"
yes,9_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'uvwxyz';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_0krj9s6q;0_p3eh5k0y;0_v28fxppe,"xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcdefg,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg,uvwxyz"
yes,10_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_RANGE,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '-';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[0]->range = new KalturaESearchRange();
$searchOperator->searchItems[0]->range->greaterThanOrEqual = 1505768400;
$searchOperator->searchItems[0]->range->lessThanOrEqual = 1537390799;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Date1']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_v28fxppe;0_p3eh5k0y,xpath=/* local-name()='metadata' /* local-name()='Date1' :metadataProfileId=14136:valueInt=1537218000;xpath=/* local-name()='metadata' /* local-name()='Date1' :metadataProfileId=14136:valueInt=1505854800
yes,11_MetadataEntryItemBySEARCH_TERM_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '0_rdzse';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;",0_0krj9s6q;0_v28fxppe,"xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=14136:valueText=0_p3eh5k0y,0_rdzseshn;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=14136:valueText=0_p3eh5k0y,0_0krj9s6q,0_rdzseshn"
yes,12_MetadataEntryItemByMETADATA_PROFILE_ID__SEARCH_TERM,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'uvwxyzuvuv';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_houytc0f,xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=14136:valueText=uvwxyzuvuv
no,13_MetadataEntryItemByXPATH_AND_XPATH__SEARCH_TERM,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'uvwxyz';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='List1']"";
$searchOperator->searchItems[1] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[1]->searchTerm = 'uvwxyz';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";",0_v28fxppe,"xpath=/* local-name()='metadata' /* local-name()='List1' :metadataProfileId=14136:valueText=uvwxyz$xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg,uvwxyz"
yes,14_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_OR_SEARCH_TERM,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::OR_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdefg';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;
$searchOperator->searchItems[1] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[1]->searchTerm = 'abcabc';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[1]->metadataProfileId = 14136;",0_rdzseshn;0_v28fxppe;0_p3eh5k0y;0_0krj9s6q,"xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcdefg,uvwxyz"
yes,15_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_AND_SEARCH_TERM,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdefg';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;
$searchOperator->searchItems[1] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[1]->searchTerm = 'abcabc';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[1]->metadataProfileId = 14136;",0_rdzseshn;0_v28fxppe,"xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=14136:valueText=abcabc,abcdefg,uvwxyz"
yes,16_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXISTS,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '-';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Text2']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_p3eh5k0y;0_0krj9s6q;0_v28fxppe;0_rdzseshn,"xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef3,4abcdef,abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=1uvwxyz,abcdef1;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=14136:valueText=abcdef1,2abcdef"
yes,17_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXISTS,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='IdList1']"";
$searchOperator->searchItems[0]->metadataProfileId = 14136;",0_houytc0f;0_0krj9s6q;0_v28fxppe;0_rdzseshn,"xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=14136:valueText=0_v28fxppe,0_p3eh5k0y;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=14136:valueText=0_p3eh5k0y,0_rdzseshn;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=14136:valueText=0_p3eh5k0y,0_0krj9s6q,0_rdzseshn;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=14136:valueText=0_p3eh5k0y,0_0krj9s6q"
yes,1_CuePointItemByCUE_POINT_ANSWERS,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_2 answer_3';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ANSWERS;",0_4uyjxgr4;0_kmffnnj6,id=0_n98u93v5;id=0_ax0gwd91
yes,2_CuePointItemByCUE_POINT_ANSWERS_AND_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_2 answer_3';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ANSWERS;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchTerm = '0_ax0gwd91';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::ID;",0_kmffnnj6,id=0_ax0gwd91
yes,3_CuePointItemByCUE_POINT_HINT_AND_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::HINT;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchTerm = '0_8m82tbue';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::ID;",0_ady80ixv,id=0_8m82tbue
yes,4_CuePointItemByCUE_POINT_HINT_AND_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::HINT;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchTerm = '0_ax0gwd91';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::ID;",None,
yes,5_CuePointItemByCUE_POINT_QUESTION,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_1 question_1';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::QUESTION;",0_9pjgyjo5;0_81w29yy1,id=0_16evkyfd;id=0_y5wexyzc
yes,6_CuePointItemByCUE_POINT_QUESTION_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'question_1';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::QUESTION;",0_kmffnnj6;0_9pjgyjo5;0_4uyjxgr4;0_81w29yy1,id=0_ax0gwd91;id=0_16evkyfd;id=0_n98u93v5;id=0_y5wexyzc
yes,7_CuePointItemByCUE_POINT_ANSWERS_AND_START_TIME_EQUAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_2 answer_3';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ANSWERS;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[1]->range = new KalturaESearchRange();
$searchOperator->searchItems[1]->range->greaterThanOrEqual = 1900;
$searchOperator->searchItems[1]->range->lessThanOrEqual = 334778;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::START_TIME;",0_kmffnnj6,id=0_ax0gwd91$id=0_hg6k0vc8$id=0_rl25scug$id=0_atarlhba$id=0_u5s6x15s
yes,8_CuePointItemByCUE_POINT_ANSWERS_AND_START_TIME,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_2 answer_3';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ANSWERS;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[1]->range = new KalturaESearchRange();
$searchOperator->searchItems[1]->range->greaterThan = 272777;
$searchOperator->searchItems[1]->range->lessThan = 334778;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::START_TIME;",0_kmffnnj6,id=0_rl25scug
yes,9_CuePointItemByCUE_POINT_START_TIME_AND_END_TIME,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[0]->range = new KalturaESearchRange();
$searchOperator->searchItems[0]->range->greaterThanOrEqual = 1900;
$searchOperator->searchItems[0]->range->lessThanOrEqual = 334778;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::START_TIME;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[1]->range = new KalturaESearchRange();
$searchOperator->searchItems[1]->range->greaterThanOrEqual = 1900;
$searchOperator->searchItems[1]->range->lessThanOrEqual = 334778;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::END_TIME;",None,
yes,10_CuePointItemByCUE_POINT_START_TIME_AND_ENTRY_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[0]->range = new KalturaESearchRange();
$searchOperator->searchItems[0]->range->greaterThanOrEqual = 0;
$searchOperator->searchItems[0]->range->lessThanOrEqual = 334778;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::START_TIME;
$searchOperator->searchItems[1] = new KalturaESearchEntryItem();
$searchOperator->searchItems[1]->searchTerm = '0_4uyjxgr4';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName =KalturaESearchEntryFieldName::ID;",0_4uyjxgr4,id=0_wz52dlhg$id=0_tneb8zsq$id=0_t14rzd6r$id=0_p8sof6ra$id=0_octnac3l
yes,11_CuePointItemByCUE_POINT_TAG_EXISTS_AND_ENTRY_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::TAGS;
$searchOperator->searchItems[1] = new KalturaESearchEntryItem();
$searchOperator->searchItems[1]->searchTerm = '0_4uyjxgr4';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName = KalturaESearchEntryFieldName::ID;",0_4uyjxgr4,id=0_i7dvzkqa$id=0_mi6pqzie
no,12_CuePointItemByCUE_POINT_TYPES_AND_ENTRY_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryItem();
$searchOperator->searchItems[0]->searchTerm = '0_4uyjxgr4';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName =KalturaESearchEntryFieldName::ID;
$searchOperator->searchItems[1] = new KalturaESearchEntryOperator();
$searchOperator->searchItems[1]->operator = KalturaESearchOperatorType::OR_OP;
$searchOperator->searchItems[1]->searchItems = array();
$searchOperator->searchItems[1]->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[1]->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::START_TIME;
$searchOperator->searchItems[1]->searchItems[0]->cuePointType = KalturaCuePointType::CODE;
$searchOperator->searchItems[1]->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchItems[1]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[1]->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::START_TIME;
$searchOperator->searchItems[1]->searchItems[1]->cuePointType = KalturaCuePointType::ANNOTATION;",0_4uyjxgr4,id=0_p8sof6ra$id=0_t14rzd6r$id=0_wz52dlhg$id=0_tneb8zsq$id=0_octnac3l
yes,13_CuePointItemByCUE_POINT_ID_DOES_NOT_BACK,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = '0_vudz4fkg';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ID;",None,
yes,14_CuePointItemByCUE_POINT_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = '0_7ise8gnv';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ID;",0_4uyjxgr4,id=0_7ise8gnv
yes,15_CuePointItemByCUE_POINT_QUESTION_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'cpqb';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::QUESTION;",0_gpqeyv3j;0_ady80ixv,id=0_7ptbl8nl;id=0_8m82tbue
