Run,TestName,query,expres,dril
yes,3_MetadataEntryItemBySEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdefg';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;",1_c2e1evpw;1_o3d0rnhl;1_oy4diqxv,"xpath=/* local-name()='metadata' /* local-name()='List1' :metadataProfileId=10117361:valueText=abcdefg$xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcdefg,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg,uvwxyz"
yes,4_MetadataEntryItemBySEARCH_TERM_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abc';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;",1_zaohv5ab;1_c2e1evpw;1_o3d0rnhl;1_oy4diqxv,"xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=10117361:valueText=abc abc$xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,uvwxyz$xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg$xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef1,2abcdef$xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=10117361:valueText=abcdef$xpath=/* local-name()='metadata' /* local-name()='List1' :metadataProfileId=10117361:valueText=abcdefg;xpath=/* local-name()='metadata' /* local-name()='List1' :metadataProfileId=10117361:valueText=abcdabc$xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef3,4abcdef,abcdef$xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=10117361:valueText=abcdef$xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcdefg,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg,uvwxyz$xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=1uvwxyz,abcdef1"
yes,5_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdef';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Text1']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_c2e1evpw;1_o3d0rnhl,xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=10117361:valueText=abcdef;xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=10117361:valueText=abcdef
yes,6_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '1_o3d0rnhl';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='IdList1']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_c2e1evpw;1_oy4diqxv,"xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=10117361:valueText=1_zaohv5ab,1_o3d0rnhl;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=10117361:valueText=1_zaohv5ab,1_o3d0rnhl,1_c2e1evpw"
yes,7_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdef';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Text2']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_o3d0rnhl;1_zaohv5ab;1_c2e1evpw;1_oy4diqxv,"xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef3,4abcdef,abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=1uvwxyz,abcdef1"
yes,8_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '2abcdef';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Text2']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_zaohv5ab;1_c2e1evpw,"xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef1,2abcdef"
yes,9_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXACT,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'uvwxyz';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_o3d0rnhl;1_zaohv5ab;1_oy4diqxv,"xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcdefg,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg,uvwxyz"
yes,10_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_RANGE,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '-';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[0]->range = new KalturaESearchRange();
$searchOperator->searchItems[0]->range->greaterThanOrEqual = 1505768400;
$searchOperator->searchItems[0]->range->lessThanOrEqual = 1537390799;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Date1']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_oy4diqxv;1_zaohv5ab,xpath=/* local-name()='metadata' /* local-name()='Date1' :metadataProfileId=10117361:valueInt=1537218000;xpath=/* local-name()='metadata' /* local-name()='Date1' :metadataProfileId=10117361:valueInt=1505854800
yes,11_MetadataEntryItemBySEARCH_TERM_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '1_c2e1e';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;",1_o3d0rnhl;1_oy4diqxv,"xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=10117361:valueText=1_zaohv5ab,1_c2e1evpw;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=10117361:valueText=1_zaohv5ab,1_o3d0rnhl,1_c2e1evpw"
yes,12_MetadataEntryItemByMETADATA_PROFILE_ID__SEARCH_TERM,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'uvwxyzuvuv';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_498dmb8l,xpath=/* local-name()='metadata' /* local-name()='Text1' :metadataProfileId=10117361:valueText=uvwxyzuvuv
no,13_MetadataEntryItemByXPATH_AND_XPATH__SEARCH_TERM,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'uvwxyz';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='List1']"";
$searchOperator->searchItems[1] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[1]->searchTerm = 'uvwxyz';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";",1_oy4diqxv,"xpath=/* local-name()='metadata' /* local-name()='List1' :metadataProfileId=10117361:valueText=uvwxyz$xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg,uvwxyz"
yes,14_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_OR_SEARCH_TERM,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::OR_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdefg';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;
$searchOperator->searchItems[1] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[1]->searchTerm = 'abcabc';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[1]->metadataProfileId = 10117361;",1_c2e1evpw;1_oy4diqxv;1_zaohv5ab;1_o3d0rnhl,"xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,uvwxyz;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcdefg,uvwxyz"
yes,15_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_AND_SEARCH_TERM,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = 'abcdefg';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;
$searchOperator->searchItems[1] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[1]->searchTerm = 'abcabc';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->xpath = ""/*[local-name()='metadata']/*[local-name()='List2']"";
$searchOperator->searchItems[1]->metadataProfileId = 10117361;",1_c2e1evpw;1_oy4diqxv,"xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg;xpath=/* local-name()='metadata' /* local-name()='List2' :metadataProfileId=10117361:valueText=abcabc,abcdefg,uvwxyz"
yes,16_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXISTS,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->searchTerm = '-';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='Text2']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_zaohv5ab;1_o3d0rnhl;1_oy4diqxv;1_c2e1evpw,"xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef1,2abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef3,4abcdef,abcdef;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=1uvwxyz,abcdef1;xpath=/* local-name()='metadata' /* local-name()='Text2' :metadataProfileId=10117361:valueText=abcdef1,2abcdef"
yes,17_MetadataEntryItemByMETADATA_PROFILE_ID__XPATH__SEARCH_TERM_EXISTS,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryMetadataItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->xpath = ""/*[local-name()='metadata']/*[local-name()='IdList1']"";
$searchOperator->searchItems[0]->metadataProfileId = 10117361;",1_498dmb8l;1_o3d0rnhl;1_oy4diqxv;1_c2e1evpw,"xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=10117361:valueText=1_oy4diqxv,1_zaohv5ab;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=10117361:valueText=1_zaohv5ab,1_c2e1evpw;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=10117361:valueText=1_zaohv5ab,1_o3d0rnhl,1_c2e1evpw;xpath=/* local-name()='metadata' /* local-name()='IdList1' :metadataProfileId=10117361:valueText=1_zaohv5ab,1_o3d0rnhl"
yes,1_CuePointItemByCUE_POINT_ANSWERS,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_2 answer_3';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ANSWERS;",1_yun8b6oi;1_ivghnar7,id=1_fea75zoa;id=1_jvpp291p
yes,2_CuePointItemByCUE_POINT_ANSWERS_AND_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_2 answer_3';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ANSWERS;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchTerm = '1_jvpp291p';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::ID;",1_ivghnar7,id=1_jvpp291p
yes,3_CuePointItemByCUE_POINT_HINT_AND_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::HINT;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchTerm = '1_zg0cwjh5';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::ID;",1_yt4wa6ks,id=1_zg0cwjh5
yes,4_CuePointItemByCUE_POINT_HINT_AND_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::HINT;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchTerm = '1_jvpp291p';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::ID;",None,
yes,5_CuePointItemByCUE_POINT_QUESTION,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_1 question_1';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::QUESTION;",1_dhyulgvq;1_4sekqjt4,id=1_wh5ohkm1;id=1_w8ro0qcp
yes,6_CuePointItemByCUE_POINT_QUESTION_PARTIAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'question_1';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::PARTIAL;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::QUESTION;",1_ivghnar7;1_dhyulgvq;1_yun8b6oi;1_4sekqjt4,id=1_jvpp291p;id=1_wh5ohkm1;id=1_fea75zoa;id=1_w8ro0qcp
yes,7_CuePointItemByCUE_POINT_ANSWERS_AND_START_TIME_EQUAL,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_2 answer_3';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ANSWERS;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[1]->range = new KalturaESearchRange();
$searchOperator->searchItems[1]->range->greaterThanOrEqual = 1900;
$searchOperator->searchItems[1]->range->lessThanOrEqual = 334778;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::START_TIME;",1_ivghnar7,id=1_jvpp291p$id=1_qez9kxub$id=1_e8dw66w2$id=1_s72s4swp$id=1_qctloyx1
yes,8_CuePointItemByCUE_POINT_ANSWERS_AND_START_TIME,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = 'pollsentry_2 answer_3';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ANSWERS;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[1]->range = new KalturaESearchRange();
$searchOperator->searchItems[1]->range->greaterThan = 272777;
$searchOperator->searchItems[1]->range->lessThan = 334778;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::START_TIME;",1_ivghnar7,id=1_e8dw66w2
yes,9_CuePointItemByCUE_POINT_START_TIME_AND_END_TIME,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[0]->range = new KalturaESearchRange();
$searchOperator->searchItems[0]->range->greaterThan = 272778;
$searchOperator->searchItems[0]->range->lessThan = 334778;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::START_TIME;
$searchOperator->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[1]->range = new KalturaESearchRange();
$searchOperator->searchItems[1]->range->greaterThan = 272778;
$searchOperator->searchItems[1]->range->lessThan = 334778;
$searchOperator->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::END_TIME;",None,
no,10_CuePointItemByCUE_POINT_START_TIME_AND_ENTRY_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::RANGE;
$searchOperator->searchItems[0]->range = new KalturaESearchRange();
$searchOperator->searchItems[0]->range->greaterThanOrEqual = 0;
$searchOperator->searchItems[0]->range->lessThanOrEqual = 334778;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::START_TIME;
$searchOperator->searchItems[1] = new KalturaESearchEntryItem();
$searchOperator->searchItems[1]->searchTerm = '1_yun8b6oi';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName =KalturaESearchEntryFieldName::ID;",1_yun8b6oi,id=1_4oq802e7$id=1_ww8s2w5e$id=1_wuhbfize$id=1_ruc4cudo$id=1_3sfclxu2
yes,11_CuePointItemByCUE_POINT_TAG_EXISTS_AND_ENTRY_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::TAGS;
$searchOperator->searchItems[1] = new KalturaESearchEntryItem();
$searchOperator->searchItems[1]->searchTerm = '1_yun8b6oi';
$searchOperator->searchItems[1]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[1]->fieldName = KalturaESearchEntryFieldName::ID;",1_yun8b6oi,id=1_qgovnonc$id=1_lxsm15fy
no,12_CuePointItemByCUE_POINT_TYPES_AND_ENTRY_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchEntryItem();
$searchOperator->searchItems[0]->searchTerm = '1_yun8b6oi';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName =KalturaESearchEntryFieldName::ID;
$searchOperator->searchItems[1] = new KalturaESearchEntryOperator();
$searchOperator->searchItems[1]->operator = KalturaESearchOperatorType::OR_OP;
$searchOperator->searchItems[1]->searchItems = array();
$searchOperator->searchItems[1]->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchItems[0]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[1]->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::START_TIME;
$searchOperator->searchItems[1]->searchItems[0]->cuePointType = KalturaCuePointType::CODE;
$searchOperator->searchItems[1]->searchItems[1] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[1]->searchItems[1]->itemType = KalturaESearchItemType::EXISTS;
$searchOperator->searchItems[1]->searchItems[1]->fieldName = KalturaESearchCuePointFieldName::START_TIME;
$searchOperator->searchItems[1]->searchItems[1]->cuePointType = KalturaCuePointType::ANNOTATION;",1_yun8b6oi,id=1_4oq802e7$id=1_ww8s2w5e$id=1_wuhbfize$id=1_ruc4cudo$id=1_3sfclxu2
yes,13_CuePointItemByCUE_POINT_ID_DOES_NOT_BACK,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = '0_vudz4fkg';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ID;",None,
yes,14_CuePointItemByCUE_POINT_ID,"$searchOperator = new KalturaESearchEntryOperator();
$searchOperator->operator = KalturaESearchOperatorType::AND_OP;
$searchOperator->searchItems = array();
$searchOperator->searchItems[0] = new KalturaESearchCuePointItem();
$searchOperator->searchItems[0]->searchTerm = '1_4oq802e7';
$searchOperator->searchItems[0]->itemType = KalturaESearchItemType::EXACT_MATCH;
$searchOperator->searchItems[0]->fieldName = KalturaESearchCuePointFieldName::ID;",1_yun8b6oi,id=1_4oq802e7
